0 0 2
0.0036606368 1 1
0.0036606368 -1 1
0.2657627 -1 3
0.2657627 1 3
0.26690626 -1 1
0.26690626 1 1
0.26884122 0 2
0.26999864 2 2
0.26999864 -2 2
0.26999864 0 2
0.52904242 0 4
0.5307681 0 2
0.53327836 -1 3
0.53327836 1 3
0.53460906 0 2
0.53460906 -2 2
0.53460906 2 2
0.53711933 -1 1
0.53711933 1 1
0.538845 -3 1
0.538845 -1 1
0.538845 1 1
0.538845 3 1
0.79788878 1 3
0.79788878 -1 3
0.79904621 1 1
0.79904621 -1 1
0.80098117 0 2
0.80212473 -2 2
0.80212473 0 2
0.80212473 2 2
1.0642268 0 2
1.0678874 -1 1
1.0678874 1 1

0 0 1
0.12556284 -1 2
0.12556284 1 2
0.2453305 0 3
0.25679992 -2 1
0.25679992 0 1
0.25679992 2 1
0.37656775 -1 2
0.37656775 1 2
0.50213112 0 1
0.83501098 -1 2
0.83501098 1 2
0.95949461 0 3
0.96055832 0 1
0.960579 -2 3
0.960579 0 3
0.960579 2 3
0.96165162 -2 1
0.96165162 0 1
0.96165162 2 1
1.0798045 -1 4
1.0798045 1 4
1.0814255 -1 2
1.0814255 1 2
1.0907375 -1 2
1.0907375 1 2
1.0923524 -3 2
1.0923524 -1 2
1.0923524 1 2
1.0923524 3 2
1.2105096 0 3
1.2115779 -2 3
1.2115779 0 3
1.2115779 2 3
1.211606 0 1
1.2126667 -2 1
1.2126667 0 1
1.2126667 2 1
1.3371483 -1 2
1.3371483 1 2
1.669906 0 3
1.6701429 0 1
1.6701429 2 1
1.6701429 -2 1
1.7946192 -1 2
1.7946192 1 2
1.7949372 -1 4
1.7949372 1 4
1.7962522 -3 2
1.7962522 -1 2
1.7962522 1 2
1.7962522 3 2
1.7965397 -1 2
1.7965397 1 2
1.9141626 0 5
1.9154776 -2 3
1.9154776 0 3
1.9154776 2 3
1.9163201 0 3
1.9173982 0 1
1.92479 0 1
1.9258682 -2 1
1.9258682 0 1
1.9258682 2 1
1.9267106 -2 3
1.9267106 0 3
1.9267106 2 3
1.9280256 -4 1
1.9280256 -2 1
1.9280256 0 1
1.9280256 2 1
1.9280256 4 1
2.0456485 -1 2
2.0456485 1 2
2.045936 -1 4
2.045936 1 4
2.047251 -3 2
2.047251 -1 2
2.047251 1 2
2.047251 3 2
2.0475691 -1 2
2.0475691 1 2
2.1720454 0 3
2.1722822 -2 1
2.1722822 0 1
2.1722822 2 1
2.50504 -1 2
2.50504 1 2
2.6295215 0 3
2.6305822 0 1
2.6306104 -2 3
2.6306104 0 3
2.6306104 2 3
2.6316786 -2 1
2.6316786 0 1
2.6316786 2 1
2.7498358 -1 4
2.7498358 1 4
2.7514507 -1 2
2.7514507 1 2
2.7607628 -1 2
2.7607628 1 2
2.7623838 -3 2
2.7623838 1 2
2.7623838 3 2
2.7623838 -1 2
2.8805366 0 3
2.8816092 -2 3
2.8816092 0 3
2.8816092 2 3
2.8816299 0 1
2.8826936 0 1
2.8826936 2 1
2.8826936 -2 1
3.0071772 -1 2
3.0071772 1 2
3.3400571 0 1
3.4656205 -1 2
3.4656205 1 2
3.5853883 0 3
3.5968577 -2 1
3.5968577 0 1
3.5968577 2 1
3.7166254 1 2
3.7166254 -1 2
3.8421882 0 1

0 0 2
0.0048088071 -1 1
0.0048088071 1 1
0.34184585 -1 3
0.34184585 1 3
0.34459532 0 2
0.34592202 -1 1
0.34592202 1 1
0.34870059 -2 2
0.34870059 2 2
0.34870059 0 2
0.67921475 0 4
0.68535067 0 2
0.68606962 -1 3
0.68606962 1 3
0.69025884 -2 2
0.69025884 0 2
0.69025884 2 2
0.69097835 -1 1
0.69097835 1 1
0.69711343 -1 1
0.69711343 -3 1
0.69711343 1 1
0.69711343 3 1
1.0276254 1 3
1.0276254 -1 3
1.0304046 0 2
1.0317312 -1 1
1.0317312 1 1
1.0344801 0 2
1.0344801 2 2
1.0344801 -2 2
1.3715104 0 2
1.3763192 -1 1
1.3763192 1 1
1.4042899 1 3
1.4042899 -1 3
1.4043094 -1 1
1.4043094 1 1
1.4090822 0 2
1.4091107 0 2
1.4091107 2 2
1.4091107 -2 2
1.7453351 0 4
1.745934 0 2
1.7461285 -2 4
1.7461285 0 4
1.7461285 2 4
1.7467229 -2 2
1.7467229 0 2
1.7467229 2 2
1.7486538 1 3
1.7486538 -1 3
1.7494759 -1 1
1.7494759 1 1
1.7496606 0 2
1.7504428 -2 2
1.7504428 0 2
1.7504428 2 2
1.7524116 1 3
1.7524116 -1 3
1.7529953 -3 3
1.7529953 -1 3
1.7529953 1 3
1.7529953 3 3
1.7532268 -1 1
1.7532268 1 1
1.753806 -3 1
1.753806 1 1
1.753806 3 1
1.753806 -1 1
2.0831006 -1 5
2.0831006 1 5
2.0841613 -1 3
2.0841613 1 3
2.0894039 -1 3
2.0894039 1 3
2.0899435 0 4
2.0899674 0 4
2.0899674 -2 4
2.0899674 2 4
2.0904407 -1 1
2.0904407 1 1
2.0911471 0 2
2.0911718 -2 2
2.0911718 0 2
2.0911718 2 2
2.0937448 -1 3
2.0937448 1 3
2.0937684 -1 1
2.0937684 1 1
2.0944758 0 2
2.0949466 -3 3
2.0949466 -1 3
2.0949466 1 3
2.0949466 3 3
2.0949711 -3 1
2.0949711 1 1
2.0949711 3 1
2.0949711 -1 1
2.0955108 2 2
2.0955108 -2 2
2.0955108 0 2
2.1007546 0 2
2.1007546 2 2
2.1007546 -2 2
2.1018134 -4 2
2.1018134 0 2
2.1018134 2 2
2.1018134 4 2
2.1018134 -2 2
2.4311051 0 4
2.4316939 0 2
2.4319186 -2 4
2.4319186 0 4
2.4319186 2 4
2.4325005 2 2
2.4325005 -2 2
2.4325005 0 2
2.4344704 -1 3
2.4344704 1 3
2.4352556 -1 1
2.4352556 1 1
2.4354404 0 2
2.4362594 -2 2
2.4362594 2 2
2.4362594 0 2
2.4381893 -1 3
2.4381893 1 3
2.4387855 -3 3
2.4387855 -1 3
2.4387855 1 3
2.4387855 3 3
2.4389867 -1 1
2.4389867 1 1
2.4395759 -3 1
2.4395759 3 1
2.4395759 1 1
2.4395759 -1 1
2.7757995 -1 3
2.7757995 1 3
2.775828 -1 1
2.775828 1 1
2.7806009 0 2
2.7806203 -2 2
2.7806203 0 2
2.7806203 2 2
2.8085413 0 4
2.8085704 0 2
2.8086292 0 2
2.8086292 2 2
2.8086292 -2 2
2.8133598 -1 3
2.8133598 1 3
2.8134095 -1 1
2.8134095 1 1
2.8134523 -3 1
2.8134523 3 1
2.8134523 -1 1
2.8134523 1 1
3.1496797 -1 3
3.1496797 1 3
3.149976 1 5
3.149976 -1 5
3.150728 -1 3
3.150728 1 3
3.1508684 -1 3
3.1508684 1 3
3.1508684 3 3
3.1508684 -3 3
3.1512298 -1 1
3.1512298 1 1
3.1527327 0 4
3.153144 -2 2
3.153144 0 2
3.153144 2 2
3.1537646 -1 1
3.1537646 1 1
3.1539639 0 2
3.1545537 -1 3
3.1545537 1 3
3.1549397 -1 1
3.1549397 1 1
3.1549397 3 1
3.1549397 -3 1
3.1565103 0 2
3.1568428 -2 4
3.1568428 0 4
3.1568428 2 4
3.1569959 -2 2
3.1569959 0 2
3.1569959 2 2
3.1577352 -2 2
3.1577352 0 2
3.1577352 2 2
3.1577352 4 2
3.1577352 -4 2
3.1580603 -2 2
3.1580603 0 2
3.1580603 2 2
3.4869481 0 6
3.4878404 -2 4
3.4878404 2 4
3.4878404 0 4
3.4882394 0 4
3.4890962 0 2
3.4934325 0 4
3.4938149 -1 5
3.4938149 1 5
3.4939759 -2 2
3.4939759 0 2
3.4939759 2 2
3.494671 -1 3
3.494671 1 3
3.4947072 -3 3
3.4947072 -1 3
3.4947072 3 3
3.4947072 1 3
3.4949824 0 2
3.495419 -1 3
3.495419 1 3
3.4962211 -1 1
3.4962211 1 1
3.4972803 0 2
3.4980823 -2 2
3.4980823 0 2
3.4980823 2 2
3.4985189 1 1
3.4985189 -1 1
3.4987941 0 4
3.4987941 -2 4
3.4987941 2 4
3.4988304 0 2
3.4988304 -2 2
3.4988304 2 2
3.4995254 -1 3
3.4995254 1 3
3.4996864 -4 2
3.4996864 -2 2
3.4996864 0 2
3.4996864 2 2
3.4996864 4 2
3.5000689 -1 1
3.5000689 3 1
3.5000689 -3 1
3.5000689 1 1
3.5044051 -1 1
3.5044051 1 1
3.5052619 -1 1
3.5052619 -3 1
3.5052619 1 1
3.5052619 3 1
3.5056609 -3 3
3.5056609 -1 3
3.5056609 1 3
3.5056609 3 3
3.5065532 -1 1
3.5065532 1 1
3.5065532 -5 1
3.5065532 -3 1
3.5065532 3 1
3.5065532 5 1
3.835441 -1 3
3.835441 1 3
3.8357662 -1 5
3.8357662 1 5
3.8365055 1 3
3.8365055 -1 3
3.8366585 -3 3
3.8366585 -1 3
3.8366585 3 3
3.8366585 1 3
3.8369911 1 1
3.8369911 -1 1
3.8385616 0 4
3.8389477 -2 2
3.8389477 0 2
3.8389477 2 2
3.8395374 -1 1
3.8395374 1 1
3.8397367 0 2
3.8403573 -1 3
3.8403573 1 3
3.8407686 -3 1
3.8407686 -1 1
3.8407686 1 1
3.8407686 3 1
3.8422716 0 2
3.842633 -2 4
3.842633 0 4
3.842633 2 4
3.8427733 2 2
3.8427733 0 2
3.8427733 -2 2
3.8435253 -4 2
3.8435253 -2 2
3.8435253 2 2
3.8435253 0 2
3.8435253 4 2
3.8438216 0 2
3.8438216 2 2
3.8438216 -2 2
4.180049 0 4
4.1800918 0 2
4.1801416 -2 2
4.1801416 2 2
4.1801416 0 2
4.1848721 1 3
4.1848721 -1 3
4.1849309 1 1
4.1849309 -1 1
4.1849601 -1 1
4.1849601 1 1
4.1849601 3 1
4.1849601 -3 1
4.2128811 -1 3
4.2128811 1 3
4.2129005 1 1
4.2129005 -1 1
4.2176733 0 2
4.2177018 2 2
4.2177018 -2 2
4.2177018 0 2
4.5539254 0 4
4.5545147 0 2
4.5547159 -2 4
4.5547159 0 4
4.5547159 2 4
4.5553121 -2 2
4.5553121 2 2
4.5553121 0 2
4.5572419 -1 3
4.5572419 1 3
4.5580609 1 1
4.5580609 -1 1
4.5582457 0 2
4.5590309 -2 2
4.5590309 2 2
4.5590309 0 2
4.5610008 -1 3
4.5610008 1 3
4.5615827 1 3
4.5615827 -3 3
4.5615827 3 3
4.5615827 -1 3
4.5618075 1 1
4.5618075 -1 1
4.5623963 -3 1
4.5623963 1 1
4.5623963 3 1
4.5623963 -1 1
4.8916879 -1 5
4.8916879 1 5
4.8927468 1 3
4.8927468 -1 3
4.8979905 -1 3
4.8979905 1 3
4.8985303 0 4
4.8985548 0 4
4.8985548 -2 4
