0 0
2 0
4 0
6 6.9944051e-15
8 0
10 0
12 0
14 0
16 0
18 0
20 0
22 0
24 0
26 0
28 0
30 0
32 0
34 0
36 0
38 0
40 0
42 0
44 0
46 0
48 0
50 0
52 0
54 0
56 0
58 0
60 0
62 0
64 0
66 0
68 0
70 0
72 0
74 0
76 0
78 0
80 0
82 0
84 0
86 0
88 0
90 0
92 0
94 0
96 0
98 0

0 0.00098025814
2 0.0019605163
4 0.0039210326
6 0.0078420666
8 0.015684133
10 0.031368266
12 0.062736546
14 0.12547313
16 0.25094627
18 0.50189252
20 1.003785
22 1.2963856
24 1.2963856
26 1.2963856
28 1.2963856
30 1.2963856
32 1.2963856
34 1.2963856
36 1.2963856
38 1.2963856
40 1.2963856
42 1.2963856
44 1.2963856
46 1.2963856
48 1.2963856
50 1.2963856
52 1.2963856
54 1.2963856
56 1.2963856
58 1.2963856
60 1.2963856
62 1.2963856
64 1.2963856
66 1.2963856
68 1.2963856
70 1.2963856
72 1.2963856
74 1.2963856
76 1.2963856
78 1.2963856
80 1.2963856
82 1.2963856
84 1.2963856
86 1.2963856
88 1.2963856
90 1.2963856
92 1.2963856
94 1.2963856
96 1.2963856
98 1.2963856

0 0.0019605163
2 0.0039210326
4 0.0078420654
6 0.015684132
8 0.031368263
10 0.06273654
12 0.12547311
14 0.25094623
16 0.50189245
18 1.0037849
20 1.2963857
22 2.0075725
24 2.5927713
26 2.5927712
28 2.5927712
30 2.5927712
32 2.5927712
34 2.5927712
36 2.5927712
38 2.5927712
40 2.5927712
42 2.5927712
44 2.5927712
46 2.5927712
48 2.5927712
50 2.5927712
52 2.5927712
54 2.5927712
56 2.5927712
58 2.5927712
60 2.5927712
62 2.5927712
64 2.5927712
66 2.5927712
68 2.5927712
70 2.5927712
72 2.5927712
74 2.5927712
76 2.5927712
78 2.5927712
80 2.5927712
82 2.5927712
84 2.5927712
86 2.5927712
88 2.5927712
90 2.5927712
92 2.5927712
94 2.5927712
96 2.5927712
98 2.5927712

0 0.0019605163
2 0.0039210326
4 0.0078420654
6 0.015684132
8 0.031368263
10 0.06273654
12 0.12547311
14 0.25094623
16 0.50189245
18 1.0037849
20 2.0075722
22 2.5927713
24 2.5927718
26 2.5927718
28 2.5927718
30 2.5927718
32 2.5927718
34 2.5927718
36 2.5927718
38 2.5927718
40 2.5927718
42 2.5927718
44 2.5927718
46 2.5927718
48 2.5927718
50 2.5927718
52 2.5927718
54 2.5927718
56 2.5927718
58 2.5927718
60 2.5927718
62 2.5927718
64 2.5927718
66 2.5927718
68 2.5927718
70 2.5927718
72 2.5927718
74 2.5927718
76 2.5927718
78 2.5927718
80 2.5927718
82 2.5927718
84 2.5927718
86 2.5927718
88 2.5927718
90 2.5927718
92 2.5927718
94 2.5927718
96 2.5927718
98 2.5927718

