2 0.075307156
4 0.073281414
6 0.074899059
8 0.077537767
10 0.080615241
12 0.084006915
14 0.087706185
16 0.091741303
18 0.096155065
20 0.10100081
22 0.10634296
24 0.11225934
26 0.11884445
28 0.126214
30 0.13451104
32 0.14391407
34 0.15464826
36 0.1670009
38 0.181343
40 0.19815971
42 0.21809375
44 0.24200745
46 0.27107118
48 0.30688662
50 0.35164897
52 0.40832804
54 0.48076715
56 0.57336951
58 0.6895309
60 0.82740069
62 0.97330208
64 1.1018809
66 1.1936148
68 1.2489044
70 1.2791184
72 1.2948648
74 1.3028942
76 1.3069474
78 1.3089834
80 1.3100038
82 1.3105146
84 1.3107701
86 1.3108979
88 1.3109619
90 1.3109938
92 1.3110098
94 1.3110178
96 1.3110218
98 1.3110238

2 1.415739
4 1.3799003
6 1.3721614
8 1.372259
10 1.3745384
12 1.3775626
14 1.3809877
16 1.3847512
18 1.388868
20 1.3933785
22 1.3983368
24 1.40381
26 1.409879
28 1.4166426
30 1.4242216
32 1.4327655
34 1.4424602
36 1.4535397
38 1.466301
40 1.4811243
42 1.4985011
44 1.5190703
46 1.5436649
48 1.5733678
50 1.6095667
52 1.653984
54 1.70865
56 1.7758517
58 1.8584399
60 1.9611639
62 2.0905932
64 2.2432818
66 2.3895306
68 2.4965788
70 2.5606952
72 2.5953378
74 2.6132479
76 2.6223389
78 2.6269167
80 2.6292134
82 2.6303637
84 2.6309394
86 2.6312273
88 2.6313713
90 2.6314433
92 2.6314793
94 2.6314973
96 2.6315063
98 2.6315108

2 1.4175512
4 1.3817502
6 1.3741057
8 1.3743317
10 1.3767659
12 1.3799697
14 1.3836002
16 1.3875981
18 1.3919827
20 1.3968005
22 1.4021135
24 1.4079985
26 1.4145493
28 1.4218811
30 1.4301361
32 1.4394923
34 1.4501739
36 1.4624672
38 1.4767419
40 1.4934816
42 1.5133272
44 1.5371388
46 1.5660847
48 1.6017644
50 1.6463734
52 1.7028877
54 1.7751754
56 1.8677147
58 1.9841108
60 2.1230266
62 2.2716853
64 2.4052089
66 2.5027544
68 2.562776
70 2.5960281
72 2.6134925
74 2.6224344
76 2.6269576
78 2.6292321
80 2.6303726
82 2.6309437
84 2.6312295
86 2.6313724
88 2.6314438
90 2.6314796
92 2.6314975
94 2.6315064
96 2.6315109
98 2.6315131

2 2.6648278
4 2.5899003
6 2.5690479
8 2.5629349
10 2.560566
12 2.5591104
14 2.5578424
16 2.5565713
18 2.5552432
20 2.5538398
22 2.5523529
24 2.5507779
26 2.5491132
28 2.5473604
30 2.5455264
32 2.5436267
34 2.5416907
36 2.5397698
38 2.5379515
40 2.5363826
42 2.5353077
44 2.5351366
46 2.5365606
48 2.5407589
50 2.549763
52 2.5670933
54 2.5987946
56 2.6548238
58 2.7498216
60 2.8999883
62 3.1108503
64 3.3575985
66 3.5838607
68 3.745044
70 3.8405
72 3.8916598
74 3.9177064
76 3.9305163
78 3.9366888
80 3.9396651
82 3.9411169
84 3.9418326
86 3.9421878
88 3.9423647
90 3.9424529
92 3.942497
94 3.9425191
96 3.9425301
98 3.9425356

2 2.7612889
4 2.6902966
6 2.6730918
8 2.6708098
10 2.6725482
12 2.6755171
14 2.6790277
16 2.6829301
18 2.6872181
20 2.6919296
22 2.6971218
24 2.7028677
26 2.7092565
28 2.7163979
30 2.724427
32 2.733512
34 2.7438499
36 2.7556364
38 2.7692703
40 2.7851866
42 2.8039541
44 2.8263241
46 2.8532954
48 2.8861966
50 2.9267787
52 2.977283
54 3.0403955
56 3.1189613
58 3.21554
60 3.3288488
62 3.4526987
64 3.5946031
66 3.7342554
68 3.8341579
70 3.8905441
72 3.9162534
74 3.9293321
76 3.9359214
78 3.9392276
80 3.9408835
82 3.9417121
84 3.9421265
86 3.9423338
88 3.9424374
90 3.9424893
92 3.9425152
94 3.9425281
96 3.9425346
98 3.9425379

2 2.7643836
4 2.6912752
6 2.6735665
8 2.6711565
10 2.6728604
12 2.675818
14 2.6793219
16 2.6832174
18 2.6874965
20 2.6921959
22 2.6973723
24 2.7030974
26 2.7094592
28 2.7165655
30 2.724549
32 2.7335748
34 2.7438644
36 2.7557524
38 2.7695205
40 2.7856157
42 2.8046244
44 2.8273228
46 2.8547457
48 2.8882715
50 2.9297129
52 2.9813564
54 3.0457944
56 3.1252278
58 3.2200864
60 3.3325299
62 3.4715281
64 3.6226395
66 3.7539159
68 3.841388
70 3.8905545
72 3.9198857
74 3.9350583
76 3.9430729
78 3.9473628
80 3.9496298
82 3.9508026
84 3.9513999
86 3.9517014
88 3.9518529
90 3.9519288
92 3.9519668
94 3.9519859
96 3.9519954
98 3.9520001

