3 0
5 0
7 0
9 0
11 0
13 0
15 0
17 0
19 0
21 0
23 0
25 0
27 0
29 0
31 0
33 0
35 0
37 0
39 0
41 0
43 0
45 0
47 0
49 0
51 0
53 0
55 0
57 0
59 0
61 0
63 0
65 0
67 0
69 0
71 0
73 0
75 0
77 0
79 0
81 0
83 0
85 0
87 0
89 0
91 0
93 0
95 0
97 0
99 0

3 1.3581257
5 1.3225956
7 1.3139054
9 1.3117449
11 1.3112055
13 1.3110707
15 1.311037
17 1.3110286
19 1.3110265
21 1.3110259
23 1.3110258
25 1.3110258
27 1.3110258
29 1.3110258
31 1.3110258
33 1.3110258
35 1.3110258
37 1.3110258
39 1.3110258
41 1.3110258
43 1.3110258
45 1.3110258
47 1.3110258
49 1.3110258
51 1.3110258
53 1.3110258
55 1.3110258
57 1.3110258
59 1.3110258
61 1.3110258
63 1.3110258
65 1.3110258
67 1.3110258
69 1.3110258
71 1.3110258
73 1.3110258
75 1.3110258
77 1.3110258
79 1.3110258
81 1.3110258
83 1.3110258
85 1.3110258
87 1.3110258
89 1.3110258
91 1.3110258
93 1.3110258
95 1.3110258
97 1.3110258
99 1.3110258

3 1.3581257
5 1.3225956
7 1.3139054
9 1.3117449
11 1.3112055
13 1.3110707
15 1.311037
17 1.3110286
19 1.3110265
21 1.3110259
23 1.3110258
25 1.3110258
27 1.3110258
29 1.3110258
31 1.3110258
33 1.3110258
35 1.3110258
37 1.3110258
39 1.3110258
41 1.3110258
43 1.3110258
45 1.3110258
47 1.3110258
49 1.3110258
51 1.3110258
53 1.3110258
55 1.3110258
57 1.3110258
59 1.3110258
61 1.3110258
63 1.3110258
65 1.3110258
67 1.3110258
69 1.3110258
71 1.3110258
73 1.3110258
75 1.3110258
77 1.3110258
79 1.3110258
81 1.3110258
83 1.3110258
85 1.3110258
87 1.3110258
89 1.3110258
91 1.3110258
93 1.3110258
95 1.3110258
97 1.3110258
99 1.3110258

3 2.6661015
5 2.6403982
7 2.6278107
9 2.6234897
11 2.622411
13 2.6221414
15 2.622074
17 2.6220572
19 2.6220529
21 2.6220519
23 2.6220516
25 2.6220516
27 2.6220515
29 2.6220515
31 2.6220515
33 2.6220515
35 2.6220515
37 2.6220515
39 2.6220515
41 2.6220515
43 2.6220515
45 2.6220515
47 2.6220515
49 2.6220515
51 2.6220515
53 2.6220515
55 2.6220515
57 2.6220515
59 2.6220515
61 2.6220515
63 2.6220515
65 2.6220515
67 2.6220515
69 2.6220515
71 2.6220515
73 2.6220515
75 2.6220515
77 2.6220515
79 2.6220515
81 2.6220515
83 2.6220515
85 2.6220515
87 2.6220515
89 2.6220515
91 2.6220515
93 2.6220515
95 2.6220515
97 2.6220515
99 2.6220515

3 2.6661015
5 2.6403982
7 2.6337509
9 2.6320751
11 2.6316553
13 2.6315503
15 2.6315241
17 2.6315175
19 2.6315159
21 2.6315155
23 2.6315154
25 2.6315153
27 2.6315153
29 2.6315153
31 2.6315153
33 2.6315153
35 2.6315153
37 2.6315153
39 2.6315153
41 2.6315153
43 2.6315153
45 2.6315153
47 2.6315153
49 2.6315153
51 2.6315153
53 2.6315153
55 2.6315153
57 2.6315153
59 2.6315153
61 2.6315153
63 2.6315153
65 2.6315153
67 2.6315153
69 2.6315153
71 2.6315153
73 2.6315153
75 2.6315153
77 2.6315153
79 2.6315153
81 2.6315153
83 2.6315153
85 2.6315153
87 2.6315153
89 2.6315153
91 2.6315153
93 2.6315153
95 2.6315153
97 2.6315153
99 2.6315153

3 2.6661015
5 2.6403982
7 2.6337509
9 2.6320751
11 2.6316553
13 2.6315503
15 2.6315241
17 2.6315175
19 2.6315159
21 2.6315155
23 2.6315154
25 2.6315153
27 2.6315153
29 2.6315153
31 2.6315153
33 2.6315153
35 2.6315153
37 2.6315153
39 2.6315153
41 2.6315153
43 2.6315153
45 2.6315153
47 2.6315153
49 2.6315153
51 2.6315153
53 2.6315153
55 2.6315153
57 2.6315153
59 2.6315153
61 2.6315153
63 2.6315153
65 2.6315153
67 2.6315153
69 2.6315153
71 2.6315153
73 2.6315153
75 2.6315153
77 2.6315153
79 2.6315153
81 2.6315153
83 2.6315153
85 2.6315153
87 2.6315153
89 2.6315153
91 2.6315153
93 2.6315153
95 2.6315153
97 2.6315153
99 2.6315153

