1 0.00076346951
3 0.0019081043
5 0.004766808
7 0.011895582
9 0.029605471
11 0.07318081
13 0.17758335
15 0.40101976
17 0.61047895
19 0.64615503
21 0.64803679
23 0.642886
25 0.63494653
27 0.62499753
29 0.61295356
31 0.59836911
33 0.58051633
35 0.55833145
37 0.53029016
39 0.49423509
41 0.44723696
43 0.38583015
45 0.30768885
47 0.21664612
49 0.12881954
51 0.064650877
53 0.028837202
55 0.012092984
57 0.0049325685
59 0.0019886963
61 0.00079800887
63 0.00031961059
65 0.00012791191
67 5.1178862e-05
69 2.0477393e-05
71 8.1956174e-06
73 3.2827699e-06
75 1.3176302e-06

1 0.80066866
3 0.75536843
5 0.74838628
7 0.74754744
9 0.74816314
11 0.75056488
13 0.75970073
15 0.81226908
17 1.2459291
19 2.1263827
21 2.1437887
23 2.1430782
25 2.1379323
27 2.1303059
29 2.1206809
31 2.1089318
33 2.0945517
35 2.0766339
37 2.0536769
39 2.0232033
41 1.9813202
43 1.92298
45 1.8445951
47 1.7502586
49 1.6578428
51 1.5897343
53 1.5514697
55 1.5334999
57 1.5257978
59 1.5226275
61 1.5213447
63 1.5208292
65 1.5206226
67 1.5205399
69 1.5205068
71 1.5204936
73 1.5204883
75 1.5204861

1 1.6021005
3 1.5126431
5 1.5015278
7 1.5069181
9 1.5254808
11 1.5715039
13 1.6791623
15 1.8947912
17 2.0883666
19 2.1757727
21 2.3309256
23 2.3442161
25 2.33955
27 2.329657
29 2.3169737
31 2.30196
33 2.2845901
35 2.2648165
37 2.2429596
39 2.2203952
41 2.2008576
43 2.1926019
45 2.2118137
47 2.2869013
49 2.4501538
51 2.6814155
53 2.8731564
55 2.9720987
57 3.0134567
59 3.0299963
61 3.036589
63 3.0392208
65 3.0402726
67 3.0406932
69 3.0408613
71 3.0409286
73 3.0409555
75 3.0409663

1 1.6021007
3 1.5126442
5 1.5015347
7 1.5069616
9 1.5257515
11 1.5731881
13 1.6898343
15 1.9712893
17 2.5535254
19 3.2044784
21 3.8046888
23 3.822459
25 3.8177166
27 3.8058235
29 3.7897763
31 3.7699153
33 3.7456481
35 3.7158069
37 3.6786509
39 3.6317551
41 3.5719475
43 3.4957095
45 3.4011678
47 3.2935229
49 3.1911786
51 3.1166302
53 3.0748401
55 3.0552027
57 3.0467794
59 3.0433115
61 3.0419079
63 3.0413439
65 3.0411179
67 3.0410274
69 3.0409912
71 3.0409767
73 3.0409709
75 3.0409686

1 2.4020058
3 2.2661042
5 2.2451519
7 2.2425992
9 2.2442191
11 2.250007
13 2.2682705
15 2.3500578
17 2.6224001
19 3.6137657
21 3.8346735
23 3.8496944
25 3.8476521
27 3.8404781
29 3.8308114
31 3.8193185
33 3.8060975
35 3.7910593
37 3.7740591
39 3.7549068
41 3.7331454
43 3.7075916
45 3.6776247
47 3.6504624
49 3.6503283
51 3.7087073
53 3.8099681
55 3.8874783
57 3.9255668
59 3.9416536
61 3.9481905
63 3.9508189
65 3.9518723
67 3.9522939
69 3.9524627
71 3.9525301
73 3.9525571
75 3.9525679

1 3.2034378
3 2.4953626
5 2.4936613
7 2.4934823
9 2.4937672
11 2.4946567
13 2.4972818
15 2.5064608
17 2.8268358
19 3.6992341
21 3.8984934
23 3.903705
25 3.9027525
27 3.8983484
29 3.891763
31 3.8834728
33 3.8735442
35 3.8618878
37 3.8485027
39 3.8339621
41 3.8207073
43 3.8161108
45 3.8371456
47 3.9130994
49 4.0735041
51 4.2875692
53 4.4449699
55 4.5163609
57 4.5439246
59 4.5545444
61 4.5587103
63 4.5603625
65 4.5610211
67 4.5612841
69 4.5613893
71 4.5614313
73 4.5614481
75 4.5614549

