0 0.0020086504
2 0.0022230811
4 0.0025151157
6 0.0027016225
8 0.0027945614
10 0.0028362941
12 0.0028554951
14 0.0028662854
16 0.0028743589
18 0.0028815893
20 0.0028885498
22 0.0028954299
24 0.0029022985
26 0.0029091822
28 0.0029160916
30 0.0029230312
32 0.0029300027
34 0.002937007
36 0.0029440447
38 0.0029511162
40 0.0029582216
42 0.0029653613
44 0.0029725356
46 0.0029797445
48 0.0029869886
50 0.0029942679
52 0.0030015827
54 0.0030089334
56 0.0030163201
58 0.0030237431
60 0.0030312028
62 0.0030386993
64 0.003046233
66 0.003053804
68 0.0030614128
70 0.0030690596
72 0.0030767446
74 0.0030844682

0 0.0088699484
2 0.016136614
4 0.034558376
6 0.08003094
8 0.19323902
10 0.47568597
12 1.1760978
14 1.5176831
16 1.518984
18 1.5192077
20 1.5192709
22 1.5192912
24 1.5192972
26 1.5192978
28 1.5192963
30 1.5192941
32 1.5192915
34 1.5192887
36 1.5192859
38 1.5192831
40 1.5192802
42 1.5192773
44 1.5192744
46 1.5192715
48 1.5192686
50 1.5192656
52 1.5192627
54 1.5192597
56 1.5192567
58 1.5192537
60 1.5192507
62 1.5192477
64 1.5192446
66 1.5192416
68 1.5192385
70 1.5192354
72 1.5192323
74 1.5192292

